date,Sentiment,Reporting,Movement,Actions,Information,Miscellaneous,Preparation,Other
2012-11-02 19:00:13,"","","","","","","",""
2012-11-03 22:18:55,"","","","","","","",""
2012-11-06 22:00:48,"","","","","","","",""
2012-10-28 09:59:48,"","","","","","","",""
2012-10-31 20:42:14,"","","","","","","",""
2012-11-05 14:15:11,"","","","","","","",""
2012-11-03 17:26:03,"",Other_Non_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-31 10:00:32,"","","","","","","",""
2012-11-02 22:40:55,"","","","","","","",""
2012-10-28 09:47:57,Excited,"","","","","","",""
2012-10-24 08:08:38,"","","","","","","",""
2012-10-30 11:21:30,"","","","","","",Changing_Plans,""
2012-10-28 20:33:07,"","","","","","","",""
2012-10-30 22:39:17,"","","","","","","",""
2012-10-30 13:42:19,"","","","","","","",""
2012-11-03 16:58:39,"","","","","","","",""
2012-10-29 16:25:25,Awed,Other_Non_Natural_Environment,"","","","","",""
2012-10-22 20:37:46,"","","","","","","",""
2012-10-22 16:43:15,"","","","","","","",""
2012-10-28 09:33:52,"",What_Others_Are_Doing,"","",Pass_On_Information,"","",""
2012-10-27 10:55:05,"","","","","","","",""
2012-11-05 22:29:27,"","","","","","","",""
2012-10-30 10:30:19,"","","","","","","",""
2012-11-02 16:09:50,"","","","","","","",""
2012-11-06 21:40:26,"","","","","","","",""
2012-10-30 15:26:14,"","","","","","","",""
2012-10-29 18:47:47,"",External_Natural_Environment,"","","","","",""
2012-10-28 20:20:53,"","","","","","","",""
2012-11-06 03:28:31,"","","","","","","",""
2012-10-23 13:03:57,"","","","","","","",""
2012-10-23 06:31:33,"","","","","","","",""
2012-10-31 17:13:41,"","","","","","","",""
2012-11-05 13:48:43,"","","","","","","",""
2012-10-28 17:57:12,Positive_Coping,"","","","","","",""
2012-11-06 22:29:34,"","","","","","","",""
2012-11-03 15:49:36,"","","","","","","",""
2012-10-31 14:43:46,"","","","","","","",""
2012-10-29 20:13:40,Positive_Coping,"","","","","","",""
2012-10-26 09:45:34,"","","","","","","",""
2012-10-23 11:54:01,"","","","","","","",""
2012-11-06 17:51:13,"","","","","","","",""
2012-11-06 12:06:34,"","","","","","","",""
2012-10-30 22:07:16,"","","","","","","",""
2012-10-27 21:15:40,"","","","","","","",""
2012-11-05 14:56:19,"","","","","","","",""
2012-10-22 15:03:30,"","","","","","","",""
2012-10-29 05:04:17,"",External_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-29 17:56:49,Awed,External_Natural_Environment,"","","","","",""
2012-10-28 17:38:28,"","","","","","","",""
2012-11-04 10:01:21,"","","","","","","",""
2012-11-02 10:13:42,"","","","","","","",""
2012-10-30 00:00:18,"","","","","","","",""
2012-10-22 09:51:13,"","","","","","","",""
2012-10-24 11:39:35,"","","","","","","",""
2012-11-05 05:56:25,"","","","","","","",""
2012-10-31 09:05:16,"","","","","","","",""
2012-11-04 00:48:44,"","","","","","","",""
2012-10-22 06:27:07,"","","","","","","",""
2012-10-30 16:39:03,"","","","",Seek_Information,"","",""
2012-10-31 08:22:11,"",What_Others_Are_Doing,"","","","","",""
2012-10-25 14:32:28,"","","","","","","",""
2012-10-28 13:22:00,Humor,"","",Supplies,Pass_On_Information,"","",""
2012-10-22 22:25:37,"","","","","","","",""
2012-10-30 15:33:13,"","","","","","","",""
2012-10-28 13:53:58,"",Other_Non_Natural_Environment,"","","","","",""
2012-10-29 15:05:25,"","","","","","","",""
2012-10-24 23:07:58,"","","","","","","",""
2012-11-04 17:33:36,"","","","","","","",""
2012-10-22 19:30:46,"","","","","","","",""
2012-10-28 19:50:21,"","","","","","","",""
2012-10-28 21:34:04,"","","","","","","",""
2012-10-28 15:50:58,"","","","","","","",""
2012-11-05 08:24:10,"","","","","","","",""
2012-10-28 13:55:34,"","","","","","","",""
2012-10-25 18:21:45,"","","","","","","",""
2012-11-01 16:14:09,"","","","","","","",""
2012-10-29 21:03:33,"","","","","","","",""
2012-11-03 20:21:55,"","","","","","","",""
2012-10-31 15:09:21,"","","","","","","",""
2012-10-25 12:08:10,"","","","","","","",""
2012-10-29 10:24:51,"","","","","","","",""
2012-11-01 14:21:41,"","","","","","","",""
2012-10-26 15:36:03,"","","","","","","",""
2012-11-03 11:29:01,"","","","","","","",""
2012-11-05 17:58:43,"","","","","","","",""
2012-10-29 19:53:00,"","","","","","","",""
2012-10-26 12:21:10,"","","","","","","",""
2012-10-24 09:01:17,"","","","","","","",""
2012-11-05 04:34:40,"","","","","","","",""
2012-11-03 14:49:33,"","","","","","","",""
2012-10-25 12:12:36,"","","","","","","",""
2012-10-23 18:44:02,"","","","","","","",""
2012-10-27 22:41:32,"","","","","","","",""
2012-11-02 12:19:28,"","","","","","","",""
2012-11-06 19:28:55,"","","","","","","",""
2012-11-05 21:46:25,"","","","","","","",""
2012-10-29 09:25:53,"","","","","","","",""
2012-10-31 14:37:44,"","","","","","","",""
2012-11-02 16:06:50,Excited,Other_Non_Natural_Environment,"",Power_For_Life,"","","",""
2012-11-05 20:01:35,"","","","","","","",""
2012-10-29 18:38:07,Frustrated,"","","",Pass_On_Information,"","",""
2012-10-22 07:46:48,"","","","","","","",""
2012-10-27 11:00:41,"","","","","","","",""
2012-10-23 20:10:28,"","","","","","","",""
2012-10-29 04:58:13,"",External_Natural_Environment,"","",Seek_Information,"","",""
2012-10-25 20:11:44,"","","","","","","",""
2012-10-26 16:40:02,"","","","","","","",""
2012-11-06 07:32:17,"","","","","","","",""
2012-10-28 08:07:16,"","","","","","","",""
2012-10-28 20:27:15,"","","","","","","",""
2012-10-27 22:09:55,"","","","","","","",""
2012-11-05 08:15:31,"","","","","","","",""
2012-10-29 16:05:52,"","","","","","","",""
2012-11-02 12:44:28,"","","","","","","",""
2012-10-29 22:18:07,"","","","","","","",""
2012-10-30 17:17:39,"","","","","","","",""
2012-10-26 12:52:37,"","","","","","","",""
2012-10-22 10:58:55,"","","","","","","",""
2012-10-30 10:51:03,"","","","","","","",""
2012-11-05 11:27:15,"","","","","","","",""
2012-10-29 18:31:46,"",What_Others_Are_Doing,"","","","","",""
2012-10-26 12:44:05,"","","","","","","",""
2012-10-24 16:01:23,"","","","","","","",""
2012-11-06 21:04:57,Frustrated,External_Natural_Environment,"","","","","",""
2012-10-28 19:42:47,"","","","","","","",""
2012-10-23 08:48:38,"","","","","","","",""
2012-11-02 19:43:15,"",Immediate_Personal_Environment,"",Supplies,"","","",""
2012-11-03 07:55:51,"","","","","","","",""
2012-10-30 07:43:31,"",Other_Non_Natural_Environment,"","","","","",""
2012-11-02 07:44:16,"","","","","","","",""
2012-10-30 22:32:33,"","","","","","","",""
2012-10-28 13:04:52,"",Immediate_Personal_Environment,"",Power_For_Life,"","","",""
2012-10-25 20:13:13,"","","","","","","",""
2012-10-25 15:34:18,"","","","","","","",""
2012-10-28 17:06:00,Positive_Coping,"","","","","","",""
2012-11-03 22:58:05,"","","","","","","",""
2012-10-27 04:38:25,"","","","","","","",""
2012-11-03 16:22:45,"","","","","","","",""
2012-10-23 07:42:11,"","","","","","","",""
2012-10-23 14:35:27,"","","","","","","",""
2012-11-05 19:17:22,"","","","","","","",""
2012-11-02 18:15:31,"","","","","","","",""
2012-10-28 09:59:04,"","","","","","","",""
2012-10-28 17:08:49,Worried,"","","","","",Transportation_Planning,""
2012-11-05 15:56:33,"","","","","","","",""
2012-10-29 22:37:07,"","","","","","","",""
2012-10-27 20:01:02,"","","","","","","",""
2012-10-24 13:32:18,"","","","","","","",""
2012-10-28 21:53:59,"","","","","","","",""
2012-11-01 18:32:46,"","","","","","","",""
2012-10-23 09:34:08,"","","","","","","",""
2012-11-02 23:15:31,"","","","","","","",""
2012-10-26 10:48:14,"","","","","","","",""
2012-10-30 07:00:31,"","","","","","","",""
2012-10-31 18:45:17,"","","","","","","",""
2012-11-03 23:40:09,"","","","","","","",""
2012-11-03 18:02:08,"",External_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-22 06:10:35,"","","","","","","",""
2012-10-23 16:24:54,"","","","","","","",""
2012-11-05 06:54:05,"","","","","","","",""
2012-10-25 20:28:34,"","","","","","","",""
2012-10-28 15:14:03,"","","","","","","",""
2012-10-27 07:29:56,"","","","","","","",""
2012-11-04 00:16:48,"","","","","","","",""
2012-10-31 10:21:14,"",Other_Non_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-29 19:10:32,"","","","","","","",""
2012-10-28 23:20:22,"","","","","","","",""
2012-11-04 11:34:22,"","","","","","","",""
2012-10-25 20:57:51,"","","","","","","",""
2012-10-23 10:00:13,"","","","","","","",""
2012-11-03 23:09:26,"","","","","","","",""
2012-10-29 15:07:22,"",Immediate_Personal_Environment,"",Power_For_Life,"","","",""
2012-10-30 14:32:53,"","","","","","","",""
2012-11-05 13:05:04,"","","","","","","",""
2012-10-27 14:49:13,"","","","","","","",""
2012-10-28 10:38:11,"","","","","","","",""
2012-10-26 19:13:14,"","","","","","","",""
2012-10-29 19:30:56,"","","","","","","",""
2012-11-04 06:36:14,"","","","","","","",""
2012-11-05 14:18:21,"","","","","","","",""
2012-10-29 14:02:27,"",Immediate_Personal_Environment,"",Power_For_Life,Seek_Information,"","",""
2012-10-24 20:20:13,"","","","","","","",""
2012-11-05 19:16:35,"","","","","","","",""
2012-11-03 15:40:49,"","","",Supplies,"","","",""
2012-11-02 11:00:49,Frustrated,"","","","","","",""
2012-11-04 12:39:38,"","","","","","","",""
2012-11-04 08:58:38,"","","","","","","",""
2012-11-03 10:57:56,"","","","","","","",""
2012-11-03 21:36:37,"",Other_Non_Natural_Environment,"","","","","",""
2012-10-27 23:56:48,"","","","","","","",""
2012-11-05 10:54:34,"","","","","","","",""
2012-11-06 18:57:50,"","","","","","","",""
2012-11-02 10:34:58,"","","","",Pass_On_Information,"","",""
2012-11-02 12:35:23,"","","","","","","",""
2012-11-06 16:48:09,"","","","","","","",""
2012-10-26 14:25:38,"","","","","","","",""
2012-10-29 12:47:12,"","","","","","","",""
2012-11-06 11:04:19,"","","","","","","",""
2012-10-25 22:49:47,"","","","","","","",""
2012-10-23 14:45:39,"","","","","","","",""
2012-10-29 22:11:39,Positive_Coping,"","","","","","",""
2012-11-05 20:15:11,Positive_Coping,"","","",Pass_On_Information,"","",""
2012-10-30 08:59:37,"","","","","","","",""
2012-10-23 23:19:37,"","","","","","","",""
2012-11-03 00:53:54,"","","","","","","",""
2012-10-24 23:58:00,"","","","","","","",""
2012-10-31 18:04:55,"","","","","","","",""
2012-10-29 13:59:37,"","","","","","","",""
2012-10-29 09:16:54,Humor,What_Others_Are_Doing,"","",Pass_On_Information,"","",""
2012-10-25 19:17:08,"","","","","","","",""
2012-10-26 22:03:41,"","","","","","","",""
2012-11-05 09:48:03,"","","","","","","",""
2012-10-31 10:18:00,"",External_Natural_Environment,"","","","","",""
2012-11-04 10:00:11,"","","","","","","",""
2012-11-06 23:50:13,"","","","","","","",""
2012-10-22 12:19:41,"","","","","","","",""
2012-10-25 16:56:54,"","","","","","","",""
2012-11-06 22:04:03,"","","","","","","",""
2012-10-24 13:22:46,"","","","","","","",""
2012-11-04 09:54:45,"","","","","","","",""
2012-10-22 12:09:02,"","","","","","","",""
2012-10-24 06:12:01,"","","","","","","",""
2012-10-22 20:57:27,"","","","","","","",""
2012-11-02 22:13:16,"","","","","","","",""
2012-10-22 17:43:24,"","","","","","","",""
2012-10-25 10:55:02,"","","","","","","",""
2012-10-29 18:46:19,"","","","","","","",""
2012-11-05 07:47:11,"","","","",Pass_On_Information,"","",""
2012-11-03 18:13:50,"","","","","","","",""
2012-10-26 19:44:06,"","","","","","","",""
2012-11-06 16:58:03,"","","","","","","",""
2012-10-27 10:16:32,"","","","","","","",""
2012-11-03 15:55:43,"","","","","","","",""
2012-10-30 15:08:33,"","","","","","","",""
2012-10-23 17:48:57,"","","","","","","",""
2012-10-27 17:29:35,"","","","","","","",Other
2012-10-29 20:44:25,"",Immediate_Personal_Environment,"","","","","",""
2012-10-29 16:25:13,"","","","","","","",""
2012-11-02 06:22:15,"","","","","","","",""
2012-10-24 11:44:30,"","","","","","","",""
2012-11-03 15:19:15,Excited,Immediate_Personal_Environment,"",Power_For_Communication,"","","",""
2012-10-26 01:17:05,"","","","","","","",""
2012-10-31 17:22:52,Positive_Coping,"","","","","","",""
2012-10-29 12:25:19,"",What_Others_Are_Doing,"","","","","",""
2012-10-23 18:38:58,"","","","","","","",""
2012-10-30 17:22:55,"","","","","","","",""
2012-10-29 08:21:06,"",Immediate_Personal_Environment,"","","","",Maintaining_Plans,""
2012-10-24 07:42:34,"","","","","","","",""
2012-11-05 20:50:11,"","","","","","","",""
2012-10-22 20:20:25,"","","","","","","",""
2012-11-05 22:20:58,"","","","","","","",""
2012-11-06 14:01:15,"","","","","","","",""
2012-10-22 13:26:39,"","","","","","","",""
2012-10-27 18:36:46,"","","","","","","",""
2012-10-24 12:55:53,"","","","","","","",""
2012-10-26 11:38:51,"","","","","","","",""
2012-10-29 10:39:44,"",Other_Non_Natural_Environment,"","",Pass_On_Information,Previous_Experience,"",""
2012-10-27 22:12:12,"","","","","","","",""
2012-10-29 17:22:45,"","","","","","","",""
2012-10-29 15:06:35,"","","","","","","",""
2012-11-02 06:34:14,"","","","","","","",""
2012-11-02 17:23:03,"","","","","","","",""
2012-10-25 08:33:21,"","","","","","","",""
2012-11-06 14:03:42,"","","","","","","",""
2012-10-27 10:28:07,"","","","","","","",""
2012-11-05 18:36:40,"","","","","","","",""
2012-11-03 12:57:50,Excited,External_Natural_Environment,"","","","","",""
2012-10-29 16:23:29,"",Other_Non_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-28 12:23:04,"","","","","","","",""
2012-10-26 23:12:35,"","","","","","","",""
2012-10-24 18:50:36,"","","","","","","",""
2012-11-01 16:45:07,"","","","","","","",""
2012-11-01 21:55:03,"","","","",Pass_On_Information,"","",""
2012-11-06 07:44:36,"","","","","","","",""
2012-10-28 13:31:44,"","","","","","","",""
2012-11-04 14:23:10,"","","","","","","",""
2012-10-25 13:04:44,"","","","","","","",""
2012-10-27 06:30:30,"","","","","","","",""
2012-10-29 12:53:56,"","","","","","","",""
2012-10-31 21:58:29,"","","","","","","",""
2012-10-23 20:26:44,"","","","","","","",""
2012-10-29 10:08:32,"","","","","","","",""
2012-10-26 19:16:18,"","","","","","","",""
2012-10-25 20:15:53,"","","","","","","",""
2012-11-03 09:19:53,"","","","","","","",""
2012-10-22 21:06:01,"","","","","","","",""
2012-11-03 13:49:12,"",Immediate_Personal_Environment,"",Power_For_Communication,"","","",""
2012-10-30 16:36:57,"","","","","","","",""
2012-10-22 08:14:53,"","","","","","","",""
2012-10-28 19:42:00,"","","","",Pass_On_Information,"","",""
2012-11-01 20:04:37,Frustrated,"","","","","","",""
2012-10-24 11:50:31,"","","","","","","",""
2012-10-29 02:35:11,"","","","","","","",""
2012-10-30 00:31:45,"","","","","","","",""
2012-11-01 21:12:51,"","","","","","","",""
2012-11-04 18:01:53,"","","","","","","",""
2012-11-01 19:15:47,"","","","","","","",""
2012-10-31 16:27:13,"","","","","","","",""
2012-10-24 18:45:24,"","","","","","","",""
2012-11-06 20:51:00,"","","","","","","",""
2012-10-29 09:48:44,"",What_Others_Are_Doing,"","","","","",""
2012-10-23 20:22:07,"","","","","","","",""
2012-11-06 22:10:32,"","","","","","","",""
2012-11-02 07:44:46,"",What_Others_Are_Doing,"","",Pass_On_Information,"","",""
2012-10-28 23:26:26,"","","","","","","",""
2012-10-29 18:18:23,Humor,"","",Power_For_Life,"","","",""
2012-10-26 13:12:06,"","","","","","","",""
2012-10-30 22:50:39,"","","","","","","",""
2012-10-28 12:04:47,"","","","","","","",""
2012-11-05 15:51:33,"","","","","","","",""
2012-10-29 19:21:11,"","","","","","","",""
2012-10-26 06:19:40,"","","","","","","",""
2012-10-28 16:12:21,"","","","","","","",""
2012-10-23 18:10:02,"","","","","","","",""
2012-10-28 16:11:55,"","","",Supplies,Pass_On_Information,"","",""
2012-10-24 19:00:52,"","","","","","","",""
2012-11-02 19:10:12,"","","","","","","",""
2012-10-25 20:09:17,"","","","","","","",""
2012-10-31 17:49:43,"","","","","","","",""
2012-10-27 15:19:31,"","","","","","","",""
2012-10-26 09:59:10,"","","","","","","",""
2012-10-31 12:07:02,"","","","","","","",""
2012-11-04 10:29:15,"","","","","","","",""
2012-10-28 22:05:34,"","","","","","","",""
2012-10-31 18:38:10,"","","","","","","",""
2012-11-06 08:45:33,"","","","","","","",""
2012-10-22 20:04:34,"","","","","","","",""
2012-10-23 20:02:22,"","","","","","","",""
2012-10-22 13:04:08,"","","","","","","",""
2012-10-31 11:46:38,"","","","","","","",""
2012-10-26 17:32:44,"","","","","","","",""
2012-10-25 09:36:48,"","","","","","","",""
2012-10-22 07:42:07,"","","","","","","",""
2012-11-01 14:04:11,"","","","","","","",""
2012-10-29 10:51:37,"","","","","","","",""
2012-11-02 12:41:18,"","","","","","","",""
2012-10-29 15:15:26,"","","","","",Household_Information,"",""
2012-11-05 21:29:14,"","","","","","","",""
2012-10-22 04:02:32,"","","","","","","",""
2012-10-28 14:42:18,Positive_Coping,"","","","","","",""
2012-11-03 14:39:57,"","","","","","","",""
2012-10-28 15:20:13,"","","","","","","",""
2012-10-29 10:37:43,"","","","","","","",""
2012-11-04 09:02:09,"","","","","","","",""
2012-10-29 10:44:55,"","","","",Seek_Information,"",Considering_Plans,""
2012-11-04 16:27:26,"","","","","","","",""
2012-10-25 10:53:47,"","","","","","","",""
2012-10-28 13:12:05,"","","","","","","",""
2012-10-24 11:46:24,"","","","","","","",""
2012-11-05 20:02:47,"","","","","","","",""
2012-10-28 13:55:51,"","","","","","","",""
2012-11-06 09:05:15,"","","","","","","",""
2012-11-04 08:42:47,"",What_Others_Are_Doing,"","","","","",""
2012-11-02 20:38:04,"","","","","","","",""
2012-10-28 12:05:16,"","","","","","","",""
2012-10-28 15:54:53,"","","","","","","",""
2012-11-03 16:56:27,"",What_Others_Are_Doing,"","","","","",""
2012-10-23 10:49:18,"","","","","","","",""
2012-10-24 11:32:31,"","","","","","","",""
2012-10-27 15:47:20,"","","","","","","",""
2012-11-03 17:13:56,"","","","",Pass_On_Information,"","",""
2012-10-26 16:14:38,"","","","","","","",""
2012-10-28 16:13:44,"","","","","","","",""
2012-10-29 20:37:32,"",External_Natural_Environment,"","","","","",""
2012-11-04 15:48:51,"","","","","","","",""
2012-10-31 11:43:35,"","","","","","","",""
2012-11-05 18:55:24,"","","","","","","",""
2012-10-24 07:49:55,"","","","","","","",""
2012-10-24 06:38:16,"","","","","","","",""
2012-11-05 21:30:54,"","","","","","","",""
2012-11-02 21:50:20,"","","","","","","",""
2012-11-05 22:12:32,Humor,"","",Power_For_Life,"","","",""
2012-11-01 08:30:06,"","","","","","","",""
2012-10-25 07:58:02,"","","","","","","",""
2012-10-29 10:51:09,"","","","","","","",""
2012-10-23 13:23:57,"","","","","","","",""
2012-10-22 20:34:09,"","","","","","","",""
2012-11-06 11:28:35,"","","","","","","",""
2012-10-28 21:13:24,"","","","","","","",""
2012-10-28 20:45:45,"","","","","","","",""
2012-11-03 18:09:53,"","","","","","","",""
2012-11-01 10:33:04,"","","","","","","",""
2012-11-03 21:00:35,"","","","","","","",""
2012-10-28 07:37:36,"","","","","","","",""
2012-10-30 02:27:32,Positive_Coping,"","","","","","",""
2012-10-22 09:46:08,"","","","","","","",""
2012-11-03 08:57:44,"",What_Others_Are_Doing,"","",Pass_On_Information,"","",""
2012-10-22 21:53:40,"","","","","","","",""
2012-10-31 15:35:20,Frustrated,"","",Power_For_Communication,"","","",""
2012-11-05 06:44:27,Frustrated,"","","","","","",""
2012-11-01 01:07:11,"","","","","","","",""
2012-11-05 19:25:00,"","","","","","","",""
2012-10-27 10:25:19,"","","","","","","",""
2012-10-31 19:36:09,"","","","","","","",""
2012-10-29 11:10:42,"",External_Natural_Environment,"","","","","",""
2012-10-29 18:54:48,"","","","","","","",""
2012-11-02 06:00:39,Positive_Coping,What_Others_Are_Doing,"",Power_For_Life,"","","",""
2012-10-26 16:34:15,"","","","","","","",""
2012-10-24 16:22:08,"","","","","","","",""
2012-10-30 18:34:10,"","","","","","","",""
2012-10-25 16:36:00,"","","","","","","",""
2012-10-24 11:19:00,"","","","","","","",""
2012-10-30 18:23:52,"","","","","","","",""
2012-10-29 16:35:27,"",External_Natural_Environment,"","","","","",""
2012-10-29 18:56:27,Humor,"","","","","","",""
2012-10-23 07:12:20,"","","","","","","",""
2012-10-24 00:12:09,"","","","","","","",""
2012-11-02 13:39:13,"",Other_Non_Natural_Environment,"","","","","",""
2012-10-30 18:30:08,"",Immediate_Personal_Environment,"","","","","",""
2012-11-03 21:08:26,"","","","","","","",""
2012-10-24 15:18:54,"","","","","","","",""
2012-11-04 19:08:51,"","","","","","","",""
2012-10-31 18:26:40,"","","","","","","",""
2012-10-28 07:18:31,"","","","","","","",""
2012-10-29 10:27:07,"","","","","","","",""
2012-10-27 17:29:31,"","","","","","","",""
2012-10-31 03:50:11,"",Other_Non_Natural_Environment,"","","","","",""
2012-10-29 15:21:47,"","","","","","","",""
2012-11-06 21:32:36,"","","","","","","",""
2012-10-24 15:01:30,"","","","","","","",""
2012-10-27 02:24:12,"","","","","","","",""
2012-11-02 13:34:51,"","","","","","","",""
2012-10-25 14:33:58,"","","","","","","",""
2012-10-23 19:07:06,"","","","","","","",""
2012-10-31 12:29:44,"","","","","","","",""
2012-11-05 07:00:32,"","","","","","","",""
2012-10-30 17:19:30,"","","","","","","",""
2012-11-05 20:56:30,"","","","","","","",""
2012-10-28 14:58:09,"","","","","","","",""
2012-10-29 21:59:57,Positive_Coping,"","","","","","",""
2012-10-22 08:05:37,"","","","","","","",""
2012-10-28 09:46:43,"",Immediate_Personal_Environment,"","","","",Maintaining_Plans,""
2012-11-02 00:40:09,"","","","","","","",""
2012-11-05 20:49:24,"","","","","","","",""
2012-10-25 20:26:10,"","","","","","","",""
2012-11-01 15:50:19,"","","","","","","",""
2012-10-26 08:46:39,"","","","","","","",""
2012-10-26 16:34:12,"","","","","","","",""
2012-10-28 22:19:49,"","","","","","","",""
2012-10-30 08:31:24,"","","","","","",Changing_Plans,""
2012-10-26 03:48:55,"","","","","","","",""
2012-10-31 12:44:49,"","","","","","","",""
2012-11-01 14:50:09,"","","","","","","",""
2012-10-30 10:55:21,"","","","","","","",""
2012-10-29 16:44:11,"","","","","","","",""
2012-11-06 22:38:42,"","","","","","","",""
2012-10-22 17:47:03,"","","","","","","",""
2012-11-01 18:18:48,Positive_Coping,"","",Supplies,Pass_On_Information,"","",""
2012-10-29 22:34:35,Positive_Coping,What_Others_Are_Doing,"","",Pass_On_Information,"","",""
2012-10-28 03:35:30,"","","","","","","",""
2012-10-24 14:22:24,"","","","","","","",""
2012-10-24 20:09:01,"","","","","","","",""
2012-11-06 22:33:24,"","","","","","","",""
2012-11-03 10:11:48,"","","","","","","",""
2012-10-29 11:03:18,"","","","","","","",""
2012-10-25 14:49:23,"","","","","","","",""
2012-11-03 08:44:44,"","","","",Pass_On_Information,"","",""
2012-10-22 07:58:14,"","","","","","","",""
2012-10-23 08:06:59,"","","","","","","",""
2012-11-06 22:45:46,"","","","","","","",""
2012-10-26 09:30:57,"","","","","","","",""
2012-11-03 10:08:04,"","","","","","","",""
2012-11-05 14:55:39,"","","","","","","",""
2012-10-26 19:03:48,"","","","","","","",""
2012-11-06 16:38:52,"","","","","","","",""
2012-11-03 09:04:51,"","","","",Pass_On_Information,"","",""
2012-10-28 21:24:33,"",Other_Non_Natural_Environment,"","","","","",""
2012-10-22 16:30:24,"","","","","","","",""
2012-10-24 17:43:21,"","","","","","","",""
2012-11-01 23:01:27,"","","","","","","",""
2012-11-06 09:22:59,"","","","","","","",""
2012-11-02 00:20:00,"","","","","","","",""
2012-10-29 17:47:29,"","","","","","","",""
2012-11-05 16:43:14,"","","","","","","",""
2012-10-23 23:59:03,"","","","","","","",""
2012-10-29 16:03:57,"","","","","","","",""
2012-10-30 21:30:38,"","","","",Seek_Information,"","",""
2012-10-29 17:48:30,"","","","","","","",""
2012-11-05 08:27:27,"","","","","","","",""
2012-10-29 12:32:23,Frustrated,"","","","","",Changing_Plans,""
2012-10-29 09:38:13,"",Other_Non_Natural_Environment,"","","","","",""
2012-10-23 12:41:12,"","","","","","","",""
2012-10-24 09:31:36,"","","","","","","",""
2012-11-05 09:01:16,"","","","","","","",""
2012-10-22 19:15:07,"","","","","","","",""
2012-10-29 21:50:58,Positive_Coping,"","","","","","",""
2012-10-28 20:27:55,"","","","","","","",""
2012-10-31 17:04:38,"","","","","","","",""
2012-11-03 21:03:37,"","","","","","","",""
2012-10-28 13:04:14,"",What_Others_Are_Doing,"",Booze,"","","",""
2012-10-28 18:37:02,"","","","","","","",""
2012-11-06 09:01:05,"","","","","","","",""
2012-11-01 15:05:11,"",Other_Non_Natural_Environment,"","","","","",""
2012-10-31 06:57:09,"","","","","","","",""
2012-11-03 13:38:15,"","","","","","","",""
2012-11-02 10:42:44,"","","","","","",Changing_Plans,""
2012-10-25 21:12:03,"","","","","","","",""
2012-10-30 18:55:29,"","","","","","","",""
2012-10-27 16:05:50,"","","","","","","",""
2012-10-26 20:04:46,"","","","","","","",""
2012-11-06 07:15:56,"","","","","","","",""
2012-11-04 19:09:34,"","","","","","","",""
2012-10-22 15:33:57,"","","","","","","",""
2012-11-04 08:07:33,"","","","","","","",""
2012-10-22 03:31:40,"","","","","","","",""
2012-10-29 14:56:44,Excited,External_Natural_Environment,"","","","","",""
2012-11-06 09:32:10,"","","","","","","",""
2012-10-28 14:51:44,"","","","","","","",""
2012-10-23 21:32:15,"","","","","","","",""
2012-11-06 07:32:14,"","","","","","","",""
2012-11-03 13:06:41,"","","","","","","",""
2012-10-22 16:38:16,"","","","","","","",""
2012-10-29 10:14:48,Frustrated,"","","",Pass_On_Information,"",Maintaining_Plans,""
2012-10-27 21:20:01,"","","","","","","",""
2012-10-25 14:11:08,"","","","","","","",""
2012-10-27 14:55:47,"","","","","","","",""
2012-11-03 14:29:11,"","","","",Seek_Information,"","",""
2012-10-28 15:49:54,Settled,What_Others_Are_Doing,"",Booze,"","",Changing_Plans,""
2012-11-02 10:07:21,Positive_Coping,"","","","","","",""
2012-11-06 22:43:08,"","","","","","","",""
2012-11-01 18:36:49,"","","","","","","",""
2012-10-30 20:41:51,"","","","","","","",""
2012-10-28 22:22:04,"","","","","","","",""
2012-11-06 11:15:05,"","","","","","","",""
2012-10-25 20:10:53,"","","","","","","",""
2012-10-27 15:22:05,Humor,External_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-25 22:36:24,"","","","","","","",""
2012-10-25 11:21:34,"","","","","","","",""
2012-10-24 19:48:04,"","","","","","","",""
2012-11-06 08:13:22,"","","","","","","",""
2012-11-03 11:01:03,"","","","","","","",""
2012-11-06 22:35:05,"","","","","","","",""
2012-10-31 09:03:12,"","","","","","","",""
2012-11-04 08:50:24,"",What_Others_Are_Doing,"","","","","",""
2012-10-25 01:09:32,"","","","","","","",""
2012-11-04 09:02:27,"","","","","",Household_Information,"",""
2012-11-05 13:29:07,"","","","","","","",""
2012-11-04 15:18:13,"","","","","","","",""
2012-10-29 10:33:57,"","","","","","","",""
2012-11-02 09:11:08,Frustrated,"","","","","","",""
2012-10-22 12:10:43,"","","","","","","",""
2012-11-06 22:15:04,"","","","","","","",""
2012-10-28 22:00:48,"","","","","","","",""
2012-10-22 12:11:44,"","","","","","","",""
2012-10-30 05:20:18,"",Immediate_Personal_Environment,"","","","","",""
2012-10-29 16:20:43,"","","","","","","",""
2012-10-25 09:36:12,"","","","","","","",""
2012-11-02 10:08:36,"","","","","","","",""
2012-10-29 09:37:15,"",Other_Non_Natural_Environment,"","","","","",""
